Client ID,Age,Gender,Income Group,Average_CA_transaction_amount,No_of_products_held,Held Loan previously,Num Transactions,Loan Flag
5850,58,0,10001-40000,2643,1,0,0.0,0
5851,57,1,100000+,0,2,0,0.0,0
5852,49,0,60001-100000,159,4,0,28.0,0
5853,44,1,0-10000,340,1,0,19.0,0
5854,48,1,10001-40000,0,3,0,19.0,0
5855,20,0,10001-40000,0,4,1,28.0,0
5856,70,0,10001-40000,0,5,0,0.0,0
5857,26,1,40001-60000,0,2,0,32.0,0
5858,48,1,60001-100000,0,1,0,0.0,0
5859,66,1,10001-40000,0,5,0,0.0,0
5860,24,1,0-10000,912,3,1,0.0,0
5861,59,0,40001-60000,46,2,1,0.0,0
5862,63,0,10001-40000,0,2,0,8.0,0
5863,29,0,40001-60000,473,4,0,93.0,0
5864,29,0,10001-40000,0,5,0,0.0,0
5865,49,1,40001-60000,14,4,0,24.0,0
5866,23,1,10001-40000,0,4,0,6.0,0
5867,39,1,40001-60000,421,4,0,71.0,0
5868,55,1,60001-100000,37,3,0,0.0,0
5869,37,1,10001-40000,996,3,1,0.0,0
5870,30,0,60001-100000,0,4,0,0.0,0
5871,43,1,10001-40000,125,3,0,5.0,0
5872,58,0,100000+,381,5,0,0.0,0
5873,31,0,60001-100000,0,4,0,1.0,0
5874,41,0,10001-40000,1433,1,0,0.0,0
5875,60,0,10001-40000,2072,5,0,0.0,0
5876,33,0,10001-40000,0,4,0,0.0,0
5877,35,0,40001-60000,1296,2,1,64.0,1
5878,60,0,100000+,0,2,0,11.0,0
5879,24,1,40001-60000,0,2,0,2.0,0
5880,42,0,10001-40000,308,4,0,0.0,0
5881,53,0,40001-60000,1049,1,1,0.0,0
5882,55,0,10001-40000,0,2,0,2.0,0
5883,60,0,60001-100000,0,1,0,2.0,0
5884,23,0,60001-100000,0,2,1,0.0,0
5885,35,0,10001-40000,173,4,0,0.0,0
5886,21,1,40001-60000,0,4,1,0.0,0
5887,59,0,10001-40000,2755,4,0,31.0,0
5888,35,0,10001-40000,0,3,0,20.0,0
5889,34,1,60001-100000,0,4,0,8.0,0
5890,48,1,10001-40000,179,1,0,0.0,0
5891,33,1,100000+,333,5,0,28.0,0
5892,63,0,0-10000,231,5,0,0.0,0
5893,44,1,10001-40000,10,2,1,33.0,0
5894,56,0,40001-60000,2648,2,0,27.0,0
5895,100,1,100000+,2753,2,1,18.0,1
5896,40,1,0-10000,0,2,1,4.0,0
5897,41,0,10001-40000,0,2,1,14.0,0
5898,61,1,10001-40000,0,2,1,14.0,0
5899,42,0,100000+,0,4,1,1.0,0
5900,21,1,10001-40000,48,5,0,27.0,0
5901,26,1,60001-100000,408,4,1,67.0,0
5902,30,0,10001-40000,723,3,0,0.0,0
5903,30,1,10001-40000,277,2,0,0.0,0
5904,36,1,100000+,1713,3,1,73.0,1
5905,24,1,40001-60000,573,4,0,24.0,0
5906,23,0,10001-40000,162,1,0,4.0,0
5907,63,1,10001-40000,0,3,0,27.0,0
5908,32,1,10001-40000,398,1,0,0.0,0
5909,45,0,40001-60000,0,5,0,0.0,0
5910,35,0,10001-40000,2,1,1,1.0,0
5911,70,1,10001-40000,0,1,0,40.0,0
5912,23,1,10001-40000,309,1,0,32.0,0
5913,22,0,40001-60000,0,3,0,17.0,0
5914,37,1,10001-40000,56,5,0,35.0,0
5915,25,1,10001-40000,24,3,0,2.0,0
5916,58,0,10001-40000,197,1,0,0.0,0
5917,69,1,60001-100000,311,2,0,0.0,0
5918,25,0,10001-40000,0,4,0,20.0,0
5919,25,1,60001-100000,0,2,1,85.0,0
5920,46,0,0-10000,0,5,0,0.0,0
5921,39,1,10001-40000,419,2,0,0.0,0
5922,23,0,100000+,8,2,1,60.0,0
5923,65,0,40001-60000,62,5,1,8.0,0
5924,63,1,40001-60000,2566,3,0,34.0,0
5925,43,1,40001-60000,0,5,0,76.0,0
5926,22,0,10001-40000,927,1,1,37.0,0
5927,40,0,10001-40000,0,2,0,69.0,0
5928,43,1,10001-40000,0,3,1,65.0,0
5929,22,1,0-10000,1122,4,1,4.0,0
5930,42,0,10001-40000,2449,5,1,8.0,0
5931,25,1,40001-60000,84,5,0,3.0,0
5932,48,1,10001-40000,1102,3,0,56.0,0
5933,22,1,10001-40000,402,4,0,87.0,0
5934,58,0,60001-100000,0,2,1,10.0,0
5935,65,1,10001-40000,48,2,0,30.0,0
5936,44,0,10001-40000,352,3,0,56.0,0
5937,40,0,10001-40000,1102,1,0,24.0,0
5938,67,1,60001-100000,7,2,0,75.0,0
5939,26,0,10001-40000,0,3,0,0.0,0
5940,20,0,40001-60000,0,3,0,39.0,0
5941,45,0,10001-40000,18,2,1,25.0,0
5942,61,1,10001-40000,193,1,0,49.0,0
5943,52,1,10001-40000,1201,1,0,80.0,0
5944,33,1,100000+,2595,2,1,7.0,0
5945,42,1,10001-40000,0,3,0,10.0,0
5946,57,0,10001-40000,2072,2,0,35.0,0
5947,35,0,10001-40000,372,3,0,8.0,0
5948,61,1,60001-100000,0,2,0,54.0,0
5949,43,0,10001-40000,0,5,1,11.0,0
5950,68,0,60001-100000,12,4,0,0.0,0
5951,39,0,10001-40000,463,5,0,0.0,0
5952,24,1,60001-100000,7,2,0,72.0,0
5953,52,1,60001-100000,311,2,0,0.0,0
5954,61,1,10001-40000,0,5,0,20.0,0
5955,24,1,10001-40000,0,2,1,21.0,0
5956,36,1,10001-40000,2035,3,0,2.0,0
5957,44,1,100000+,0,2,0,0.0,0
5958,35,0,10001-40000,2031,5,0,28.0,0
5959,55,1,10001-40000,2257,5,0,31.0,0
5960,20,0,40001-60000,0,2,1,12.0,0
5961,24,1,10001-40000,0,5,0,73.0,0
5962,59,0,60001-100000,0,1,0,0.0,0
5963,27,1,10001-40000,0,1,0,3.0,0
5964,58,0,10001-40000,105,5,0,11.0,0
5965,45,0,60001-100000,68,2,0,36.0,0
5966,21,1,10001-40000,59,3,1,30.0,0
5967,38,1,10001-40000,0,1,0,29.0,0
5968,43,0,10001-40000,1182,5,0,34.0,0
5969,45,1,60001-100000,55,5,0,0.0,0
5970,44,1,60001-100000,13,5,0,0.0,0
5971,52,1,10001-40000,497,4,0,0.0,0
5972,55,0,100000+,0,3,0,0.0,0
5973,32,0,100000+,380,4,0,0.0,0
5974,49,1,40001-60000,13,4,0,10.0,0
5975,52,1,40001-60000,812,2,0,17.0,0
5976,59,0,10001-40000,771,5,0,30.0,0
5977,29,1,10001-40000,185,4,0,9.0,0
5978,36,0,10001-40000,0,3,0,10.0,0
5979,62,1,10001-40000,0,2,1,13.0,0
5980,52,1,10001-40000,0,4,0,0.0,0
5981,57,1,10001-40000,0,2,0,5.0,0
5982,55,1,10001-40000,32,3,0,0.0,0
5983,49,1,10001-40000,237,4,0,0.0,0
5984,51,1,60001-100000,0,5,0,0.0,0
5985,36,0,60001-100000,0,3,1,0.0,0
5986,57,1,10001-40000,0,5,0,20.0,0
5987,70,1,10001-40000,0,3,0,12.0,0
5988,24,0,10001-40000,144,4,0,4.0,0
5989,46,0,100000+,0,3,0,0.0,0
5990,44,1,10001-40000,2378,2,1,18.0,0
5991,47,1,10001-40000,0,1,0,5.0,0
5992,26,0,60001-100000,1501,3,0,0.0,0
5993,55,0,10001-40000,185,5,0,37.0,0
5994,26,1,60001-100000,0,1,0,6.0,0
5995,36,1,10001-40000,0,2,0,0.0,0
5996,70,1,10001-40000,0,5,0,16.0,0
5997,36,1,10001-40000,2982,3,1,0.0,0
5998,43,1,10001-40000,564,1,0,74.0,0
5999,32,0,40001-60000,1511,2,0,31.0,0
6000,52,1,10001-40000,0,4,0,0.0,0
6001,63,0,40001-60000,0,4,0,18.0,0
6002,33,0,10001-40000,38,5,0,0.0,0
6003,25,0,10001-40000,58,4,1,43.0,0
6004,68,1,10001-40000,2663,4,0,0.0,0
6005,24,0,40001-60000,46,2,0,33.0,0
6006,34,0,10001-40000,0,2,0,0.0,0
6007,54,0,40001-60000,126,1,0,17.0,0
6008,64,0,10001-40000,338,2,0,25.0,0
6009,31,1,40001-60000,0,1,0,13.0,0
6010,33,1,10001-40000,977,4,0,39.0,0
6011,37,0,10001-40000,22,4,0,39.0,0
6012,29,0,100000+,115,2,1,16.0,0
6013,51,1,60001-100000,91,4,0,17.0,0
6014,23,1,60001-100000,0,2,0,5.0,0
6015,30,0,10001-40000,232,1,0,5.0,0
6016,27,0,10001-40000,0,2,0,0.0,0
6017,48,1,10001-40000,72,5,0,0.0,0
6018,48,0,60001-100000,392,2,1,0.0,0
6019,41,1,60001-100000,0,2,0,23.0,0
6020,57,1,10001-40000,0,3,1,0.0,0
6021,35,0,10001-40000,324,2,1,0.0,0
6022,50,1,10001-40000,95,1,0,11.0,0
6023,52,0,10001-40000,669,3,0,0.0,0
6024,46,0,10001-40000,0,4,0,0.0,0
6025,22,1,10001-40000,0,2,0,37.0,0
6026,45,0,60001-100000,0,2,0,21.0,0
6027,21,1,0-10000,1159,1,1,17.0,0
6028,23,1,10001-40000,0,5,0,63.0,0
6029,38,0,10001-40000,0,4,0,11.0,0
6030,32,0,60001-100000,280,1,0,35.0,0
6031,62,1,100000+,1368,2,0,55.0,0
6032,33,1,100000+,0,2,0,19.0,0
6033,21,1,40001-60000,4,3,0,20.0,0
6034,60,0,100000+,350,1,0,30.0,0
6035,27,0,10001-40000,0,2,0,15.0,0
6036,23,0,10001-40000,9470,4,1,8.0,1
6037,57,0,60001-100000,2949,4,0,26.0,0
6038,64,0,10001-40000,0,4,0,95.0,0
6039,59,0,60001-100000,28,1,0,0.0,0
6040,54,0,10001-40000,0,4,0,0.0,0
6041,58,0,10001-40000,0,2,0,14.0,0
6042,56,0,40001-60000,254,2,1,4.0,0
6043,20,0,10001-40000,907,1,1,9.0,0
6044,55,0,100000+,0,4,1,0.0,0
6045,45,1,10001-40000,210,4,0,26.0,0
6046,29,0,60001-100000,390,5,0,20.0,0
6047,68,1,10001-40000,1447,1,0,27.0,0
6048,54,1,10001-40000,0,3,0,0.0,0
6049,55,1,40001-60000,0,2,0,4.0,0
6050,63,0,10001-40000,2494,4,0,20.0,0
6051,51,0,10001-40000,2369,2,1,0.0,0
6052,25,0,10001-40000,24,2,1,11.0,0
6053,27,1,10001-40000,0,2,0,83.0,0
6054,59,1,60001-100000,0,4,1,0.0,0
6055,21,0,10001-40000,1234,2,1,78.0,1
6056,63,1,10001-40000,0,2,0,4.0,0
6057,40,0,100000+,0,4,0,81.0,0
6058,32,0,100000+,1878,5,1,0.0,0
6059,32,0,10001-40000,0,2,0,0.0,0
6060,31,0,10001-40000,0,5,1,3.0,0
6061,28,0,100000+,0,5,0,39.0,0
6062,20,0,60001-100000,1802,3,0,10.0,0
6063,22,1,40001-60000,99,5,0,0.0,0
6064,43,1,60001-100000,983,2,1,32.0,0
6065,43,1,60001-100000,0,1,0,37.0,0
6066,37,1,100000+,0,4,0,21.0,0
6067,42,1,10001-40000,0,3,0,0.0,0
6068,66,0,100000+,316,5,0,11.0,0
6069,32,0,10001-40000,68,1,0,40.0,0
6070,67,1,40001-60000,309,1,1,12.0,0
6071,66,1,100000+,0,5,0,0.0,0
6072,20,1,10001-40000,1033,5,1,0.0,0
6073,53,0,10001-40000,707,4,0,0.0,0
6074,38,0,10001-40000,2132,2,1,30.0,0
6075,36,0,10001-40000,0,4,1,0.0,0
6076,27,1,10001-40000,289,3,0,15.0,0
6077,39,1,60001-100000,0,5,0,0.0,0
6078,41,0,10001-40000,92,4,1,0.0,0
6079,61,0,100000+,0,4,0,13.0,0
6080,48,0,60001-100000,0,1,0,0.0,0
6081,36,1,10001-40000,0,5,0,10.0,0
6082,28,1,100000+,2081,4,0,0.0,0
6083,53,1,10001-40000,4,1,0,9.0,0
6084,61,0,40001-60000,0,2,0,64.0,0
6085,27,0,60001-100000,410,1,1,40.0,0
6086,38,1,40001-60000,0,5,0,0.0,0
6087,32,0,10001-40000,13,5,0,15.0,0
6088,54,0,10001-40000,0,3,0,41.0,0
6089,41,1,60001-100000,0,5,0,16.0,0
6090,70,1,10001-40000,0,5,0,3.0,0
6091,23,1,10001-40000,0,5,0,11.0,0
6092,65,0,100000+,945,3,0,0.0,0
6093,38,1,10001-40000,0,2,1,22.0,0
6094,50,0,60001-100000,0,5,0,10.0,0
6095,57,0,100000+,0,2,0,4.0,0
6096,46,0,10001-40000,95,1,0,53.0,0
6097,28,0,10001-40000,1099,2,0,11.0,0
6098,46,0,100000+,1216,4,0,0.0,0
6099,28,0,60001-100000,0,4,0,0.0,0
6100,29,1,60001-100000,171,2,0,0.0,0
6101,64,1,60001-100000,0,1,0,22.0,0
6102,44,1,60001-100000,0,4,0,3.0,0
6103,69,0,40001-60000,4,4,0,24.0,0
6104,52,1,10001-40000,464,2,0,7.0,0
6105,25,0,100000+,0,4,0,0.0,0
6106,52,0,10001-40000,0,4,1,30.0,0
6107,66,0,100000+,254,3,0,23.0,0
6108,37,0,10001-40000,0,1,0,0.0,0
6109,29,1,10001-40000,314,3,0,0.0,0
6110,52,1,40001-60000,0,5,0,2.0,0
6111,24,0,100000+,427,4,0,89.0,0
6112,45,1,0-10000,27,2,1,0.0,0
6113,58,1,100000+,382,4,1,0.0,0
6114,51,0,60001-100000,0,2,0,0.0,0
6115,56,0,10001-40000,0,5,0,11.0,0
6116,58,1,40001-60000,0,1,0,2.0,0
6117,65,0,10001-40000,2280,1,1,31.0,0
6118,44,0,10001-40000,939,1,0,2.0,0
6119,53,1,10001-40000,0,5,0,0.0,0
6120,24,0,10001-40000,0,5,0,21.0,0
6121,30,1,100000+,342,2,0,0.0,0
6122,44,1,60001-100000,299,5,0,0.0,0
6123,25,0,40001-60000,0,5,0,0.0,0
6124,64,1,60001-100000,133,4,0,78.0,0
6125,49,0,100000+,22,2,0,17.0,0
6126,70,1,10001-40000,0,3,0,7.0,0
6127,24,1,60001-100000,5,5,0,0.0,0
6128,46,0,10001-40000,0,3,0,0.0,0
6129,63,0,10001-40000,0,1,0,0.0,0
6130,40,0,10001-40000,0,4,0,48.0,0
6131,41,0,10001-40000,1640,4,1,42.0,0
6132,44,1,10001-40000,1780,2,0,0.0,0
6133,63,1,100000+,0,5,0,0.0,0
6134,56,1,10001-40000,0,3,0,21.0,0
6135,52,0,60001-100000,159,4,0,13.0,0
6136,42,1,10001-40000,0,3,0,0.0,0
6137,42,1,100000+,0,3,0,32.0,0
6138,62,0,10001-40000,663,2,0,1.0,0
6139,41,1,100000+,71,1,1,29.0,0
6140,65,1,0-10000,0,2,1,0.0,0
6141,63,1,10001-40000,226,4,0,33.0,0
6142,23,0,10001-40000,133,4,0,2.0,0
6143,59,1,10001-40000,194,5,0,40.0,0
6144,51,0,100000+,1156,2,0,36.0,0
6145,40,1,10001-40000,45,3,0,17.0,0
6146,42,1,100000+,0,4,0,6.0,0
6147,22,0,60001-100000,0,4,1,3.0,0
6148,32,1,10001-40000,1203,2,1,4.0,0
6149,21,0,60001-100000,0,3,0,10.0,0
6150,20,0,60001-100000,96,2,0,9.0,0
6151,45,1,60001-100000,2495,4,0,0.0,0
6152,26,1,10001-40000,0,5,0,18.0,0
6153,28,0,10001-40000,0,3,0,0.0,0
6154,34,1,10001-40000,0,2,0,35.0,0
6155,49,0,10001-40000,0,1,0,7.0,0
6156,58,0,10001-40000,0,3,0,73.0,0
6157,44,1,10001-40000,0,5,0,66.0,0
6158,31,1,60001-100000,0,4,0,0.0,0
6159,37,1,10001-40000,1989,5,1,32.0,0
6160,21,0,100000+,0,5,0,0.0,0
6161,29,0,100000+,321,1,0,37.0,0
6162,31,1,10001-40000,1101,3,1,24.0,0
6163,57,0,40001-60000,0,4,0,9.0,0
6164,27,0,10001-40000,80,5,0,0.0,0
6165,44,1,10001-40000,337,5,0,2.0,0
6166,34,1,0-10000,0,5,0,15.0,0
6167,50,1,10001-40000,0,5,0,29.0,0
6168,69,1,60001-100000,0,2,0,0.0,0
6169,27,1,100000+,12,2,1,18.0,0
6170,39,0,10001-40000,402,4,0,30.0,0
6171,62,1,10001-40000,945,4,0,2.0,0
6172,57,1,0-10000,0,1,0,0.0,0
6173,31,0,10001-40000,8,1,1,29.0,0
6174,60,0,10001-40000,16,4,0,0.0,0
6175,40,0,100000+,1035,5,0,36.0,0
6176,38,0,0-10000,359,3,0,39.0,0
6177,21,0,10001-40000,0,3,0,29.0,0
6178,31,0,10001-40000,0,3,0,3.0,0
6179,56,1,40001-60000,348,3,1,24.0,0
6180,36,0,60001-100000,0,3,0,11.0,0
6181,46,1,60001-100000,0,1,1,19.0,0
6182,20,1,10001-40000,0,5,0,4.0,0
6183,47,0,100000+,0,5,0,6.0,0
6184,56,0,10001-40000,199,5,1,8.0,0
6185,53,0,10001-40000,0,3,0,0.0,0
6186,63,1,40001-60000,0,1,1,0.0,0
6187,44,0,10001-40000,1061,1,0,0.0,0
6188,40,1,10001-40000,0,3,0,0.0,0
6189,46,0,10001-40000,0,5,1,0.0,0
6190,53,1,60001-100000,80,1,0,0.0,0
6191,47,1,10001-40000,0,5,0,0.0,0
6192,53,1,10001-40000,0,2,0,38.0,0
6193,27,0,10001-40000,0,2,0,26.0,0
6194,55,1,10001-40000,22,2,0,6.0,0
6195,54,0,10001-40000,2948,1,0,2.0,0
6196,35,1,40001-60000,0,2,0,10.0,0
6197,67,1,10001-40000,376,3,0,91.0,0
6198,29,1,10001-40000,0,3,1,0.0,0
6199,48,0,10001-40000,440,3,0,34.0,0
6200,67,0,100000+,2004,1,0,0.0,0
6201,55,1,100000+,261,5,0,24.0,0
6202,41,1,10001-40000,95,3,0,38.0,0
6203,60,1,10001-40000,88,4,1,0.0,0
6204,61,0,40001-60000,0,3,0,51.0,0
6205,46,1,10001-40000,0,3,0,0.0,0
6206,48,1,10001-40000,0,3,0,30.0,0
6207,70,0,10001-40000,1625,4,1,0.0,0
6208,66,1,10001-40000,544,5,0,7.0,0
6209,69,1,10001-40000,0,5,0,29.0,0
6210,43,1,10001-40000,0,5,0,0.0,0
6211,62,1,10001-40000,158,4,1,0.0,0
6212,64,0,10001-40000,82,4,0,0.0,0
6213,44,1,60001-100000,0,1,0,3.0,0
6214,20,1,10001-40000,69,2,0,77.0,0
6215,64,1,40001-60000,219,3,0,0.0,0
6216,66,0,100000+,0,3,0,0.0,0
6217,34,1,10001-40000,314,1,1,4.0,0
6218,34,1,10001-40000,0,2,1,86.0,1
6219,20,0,10001-40000,53,2,0,30.0,0
6220,49,0,10001-40000,0,1,1,26.0,0
6221,53,1,100000+,100,3,0,62.0,0
6222,36,0,100000+,1019,2,0,7.0,0
6223,54,0,10001-40000,38,3,1,0.0,0
6224,41,0,10001-40000,2,3,0,39.0,0
6225,22,1,40001-60000,0,4,0,2.0,0
6226,65,0,10001-40000,0,5,0,0.0,0
6227,54,1,10001-40000,372,5,1,0.0,0
6228,30,0,40001-60000,76,5,0,0.0,0
6229,55,1,10001-40000,0,4,1,23.0,0
6230,32,1,10001-40000,283,2,0,37.0,0
6231,44,1,60001-100000,0,4,1,1.0,0
6232,25,1,10001-40000,0,2,0,0.0,0
6233,55,0,40001-60000,0,4,1,0.0,0
6234,57,1,10001-40000,0,5,0,21.0,0
6235,56,1,10001-40000,0,2,0,31.0,0
6236,20,0,10001-40000,353,1,1,1.0,0
6237,42,0,10001-40000,17,4,0,0.0,0
6238,57,0,10001-40000,0,2,0,23.0,0
6239,38,0,10001-40000,0,4,1,33.0,0
6240,65,1,10001-40000,0,1,0,0.0,0
6241,52,1,10001-40000,52,3,1,0.0,0
6242,30,0,10001-40000,0,2,0,0.0,0
6243,34,1,10001-40000,0,5,1,14.0,0
6244,38,1,10001-40000,2523,5,0,0.0,0
6245,38,0,60001-100000,0,2,0,0.0,0
6246,22,1,10001-40000,0,2,0,2.0,0
6247,45,1,10001-40000,1393,2,0,37.0,0
6248,26,0,60001-100000,300,4,0,11.0,0
6249,34,0,60001-100000,0,1,0,37.0,0
6250,29,0,10001-40000,0,3,1,7.0,0
6251,23,0,100000+,0,5,0,0.0,0
6252,41,1,10001-40000,2667,4,0,0.0,0
6253,42,1,10001-40000,0,1,0,0.0,0
6254,22,0,40001-60000,1228,4,0,0.0,0
6255,69,0,10001-40000,26,5,0,34.0,0
6256,54,1,10001-40000,980,2,0,92.0,0
6257,27,0,10001-40000,0,3,0,0.0,0
6258,67,1,60001-100000,724,1,1,2.0,0
6259,27,0,10001-40000,1426,1,0,30.0,0
6260,23,1,100000+,0,1,0,0.0,0
6261,22,0,0-10000,0,5,0,39.0,0
6262,28,0,10001-40000,422,4,0,20.0,0
6263,22,0,10001-40000,46,4,0,0.0,0
6264,65,1,40001-60000,262,2,1,39.0,0
6265,42,1,40001-60000,48,3,0,4.0,0
6266,29,1,10001-40000,24,1,0,8.0,0
6267,44,0,10001-40000,1868,3,0,5.0,0
6268,64,1,10001-40000,0,3,1,50.0,0
6269,57,0,60001-100000,374,1,1,35.0,0
6270,35,0,10001-40000,864,2,0,0.0,0
6271,51,1,10001-40000,405,3,0,37.0,0
6272,22,1,10001-40000,2653,4,0,23.0,0
6273,55,0,10001-40000,0,5,0,0.0,0
6274,45,0,10001-40000,53,4,1,0.0,0
6275,48,0,10001-40000,237,3,0,51.0,0
6276,46,0,60001-100000,723,1,0,0.0,0
6277,52,1,10001-40000,0,3,0,35.0,0
6278,48,0,10001-40000,9,3,1,0.0,0
6279,20,0,60001-100000,109,5,1,0.0,0
6280,67,1,100000+,0,2,0,35.0,0
6281,45,1,100000+,0,5,0,38.0,0
6282,65,1,40001-60000,61,3,0,14.0,0
6283,47,1,10001-40000,183,2,1,25.0,0
6284,49,1,10001-40000,0,2,0,31.0,0
6285,64,0,10001-40000,0,3,0,37.0,0
6286,55,1,40001-60000,367,4,0,4.0,0
6287,51,1,40001-60000,0,1,0,1.0,0
6288,29,0,10001-40000,321,3,0,3.0,0
6289,40,0,40001-60000,184,3,0,10.0,0
6290,26,0,60001-100000,2760,3,0,0.0,0
6291,64,0,100000+,3,1,0,42.0,0
6292,43,1,10001-40000,2758,4,1,1.0,0
6293,39,1,0-10000,169,3,1,0.0,0
6294,61,1,10001-40000,1044,2,0,0.0,0
6295,66,0,100000+,0,5,0,32.0,0
6296,70,0,10001-40000,398,1,0,37.0,0
6297,27,1,0-10000,0,2,0,25.0,0
6298,61,1,10001-40000,5440,1,1,49.0,1
6299,68,1,60001-100000,0,1,0,19.0,0
6300,20,1,10001-40000,6006,4,0,69.0,1
6301,64,1,10001-40000,308,1,1,3.0,0
6302,70,0,10001-40000,0,2,1,24.0,0
6303,56,0,10001-40000,0,1,1,0.0,0
6304,22,0,60001-100000,2567,1,1,2.0,0
6305,55,1,60001-100000,0,4,0,1.0,0
6306,58,0,100000+,48,4,0,0.0,0
6307,64,1,60001-100000,0,3,0,39.0,0
6308,59,1,40001-60000,17,2,0,38.0,0
6309,50,0,60001-100000,0,1,0,74.0,0
6310,29,0,10001-40000,0,1,1,0.0,0
6311,21,0,10001-40000,1946,2,0,28.0,0
6312,22,0,10001-40000,879,1,0,15.0,0
6313,45,1,10001-40000,0,5,0,0.0,0
6314,51,0,100000+,9,1,0,0.0,0
6315,35,1,10001-40000,0,4,1,93.0,1
6316,64,1,40001-60000,2473,4,1,0.0,0
6317,45,1,10001-40000,0,2,0,0.0,0
6318,40,1,10001-40000,31,2,0,0.0,0
6319,56,0,40001-60000,369,3,0,0.0,0
6320,37,1,10001-40000,0,4,0,0.0,0
6321,55,1,10001-40000,0,2,0,0.0,0
6322,41,1,60001-100000,31,5,0,48.0,0
6323,48,1,60001-100000,101,3,0,69.0,0
6324,45,1,60001-100000,142,3,0,12.0,0
6325,61,0,10001-40000,0,4,0,0.0,0
6326,53,1,10001-40000,1418,2,0,27.0,0
6327,44,1,10001-40000,313,3,1,27.0,0
6328,66,0,10001-40000,1520,2,0,2.0,0
6329,52,0,10001-40000,425,5,0,17.0,0
6330,26,0,40001-60000,0,3,1,29.0,0
6331,68,0,100000+,0,5,0,0.0,0
6332,63,1,10001-40000,0,2,0,20.0,0
6333,47,1,10001-40000,0,3,0,15.0,0
6334,67,1,10001-40000,79,2,0,96.0,0
6335,31,0,100000+,669,3,0,58.0,0
6336,51,0,60001-100000,130,5,0,3.0,0
6337,20,0,40001-60000,1056,5,0,0.0,0
6338,25,1,100000+,0,5,0,0.0,0
6339,27,1,10001-40000,0,2,0,0.0,0
6340,29,1,10001-40000,1042,5,0,24.0,0
6341,46,1,10001-40000,133,1,0,9.0,0
6342,70,1,10001-40000,1015,2,1,0.0,0
6343,58,0,10001-40000,0,3,0,7.0,0
6344,52,1,100000+,0,2,0,10.0,0
6345,51,0,10001-40000,1997,4,0,31.0,0
6346,41,0,10001-40000,374,5,1,34.0,0
6347,60,1,10001-40000,377,5,0,6.0,0
6348,58,0,100000+,305,4,0,35.0,0
6349,29,1,10001-40000,2035,5,0,31.0,0
6350,67,1,40001-60000,0,1,0,26.0,0
6351,33,1,40001-60000,0,1,0,27.0,0
6352,31,1,10001-40000,1198,5,1,0.0,0
6353,37,0,10001-40000,0,3,0,76.0,0
6354,57,0,10001-40000,0,1,1,24.0,0
6355,46,1,60001-100000,48,1,0,10.0,0
6356,64,1,100000+,0,2,1,0.0,0
6357,33,0,10001-40000,3891,3,0,34.0,0
6358,20,1,10001-40000,248,1,0,33.0,0
6359,24,0,100000+,0,1,0,78.0,0
6360,25,1,10001-40000,1141,5,0,4.0,0
6361,34,1,100000+,349,5,0,41.0,0
6362,62,1,10001-40000,0,5,0,0.0,0
6363,44,1,10001-40000,0,1,0,10.0,0
6364,26,0,10001-40000,1228,5,1,29.0,0
6365,52,1,10001-40000,290,1,0,99.0,0
6366,69,1,10001-40000,2257,4,0,0.0,0
6367,35,0,60001-100000,0,1,0,11.0,0
6368,45,0,10001-40000,236,2,0,3.0,0
6369,52,1,10001-40000,265,2,0,23.0,0
6370,63,1,10001-40000,0,4,0,0.0,0
6371,55,1,10001-40000,0,2,0,0.0,0
6372,34,1,40001-60000,0,3,0,38.0,0
6373,26,0,100000+,1506,4,0,18.0,0
6374,31,1,60001-100000,0,3,1,47.0,0
6375,41,1,10001-40000,50,4,1,37.0,0
6376,39,1,10001-40000,0,4,1,81.0,0
6377,60,0,100000+,0,2,0,91.0,0
6378,66,1,100000+,0,5,0,0.0,0
6379,30,0,100000+,40,3,0,37.0,0
6380,24,1,10001-40000,1147,3,1,37.0,0
6381,20,1,10001-40000,8,5,0,6.0,0
6382,58,1,100000+,0,5,0,0.0,0
6383,31,0,10001-40000,2567,2,0,37.0,0
6384,35,1,60001-100000,0,5,0,19.0,0
6385,55,1,10001-40000,0,4,0,44.0,0
6386,24,1,10001-40000,0,4,0,0.0,0
6387,66,1,60001-100000,0,1,0,1.0,0
6388,28,0,10001-40000,2560,3,0,0.0,0
6389,32,0,100000+,0,2,0,46.0,0
6390,59,1,0-10000,0,3,0,0.0,0
6391,37,0,40001-60000,0,3,0,29.0,0
6392,56,0,10001-40000,2347,1,0,26.0,0
6393,48,1,100000+,0,1,1,0.0,0
6394,69,0,10001-40000,246,5,0,29.0,0
6395,22,0,10001-40000,176,2,0,4.0,0
6396,66,1,40001-60000,28,5,0,1.0,0
6397,60,0,40001-60000,660,1,1,24.0,0
6398,27,0,10001-40000,43,5,1,0.0,0
6399,53,1,10001-40000,0,4,0,0.0,0
6400,36,0,10001-40000,218,5,1,27.0,0
6401,23,0,40001-60000,0,3,0,2.0,0
6402,45,1,60001-100000,0,1,0,0.0,0
6403,60,0,10001-40000,0,5,1,3.0,0
6404,55,1,10001-40000,0,1,0,19.0,0
6405,49,0,10001-40000,72,4,0,73.0,0
6406,70,0,60001-100000,88,4,1,0.0,0
6407,64,0,10001-40000,0,2,1,86.0,1
6408,49,1,10001-40000,62,5,1,12.0,0
6409,47,0,40001-60000,0,5,1,24.0,0
